,FP1,FP2,F7,F8,AF1,AF2,FZ,F4,F3,FC6,FC5,FC2,FC1,T8,T7,CZ,C3,C4,CP5,CP6,CP1,CP2,P3,P4,PZ,P8,P7,PO2,PO1,O2,O1,X,AF7,AF8,F5,F6,FT7,FT8,FPZ,FC4,FC3,C6,C5,F2,F1,TP8,TP7,AFZ,CP3,CP4,P5,P6,C1,C2,PO7,PO8,FCZ,POZ,OZ,P2,P1,CPZ,nd,Y
148,18.422,22.583000000000002,23.346,11.119000000000002,16.561,19.287,15.137,14.190999999999999,9.878,1.058,-7.121,9.033,6.734,-0.092,-2.248,-33.875,-4.69,2.065,-13.407,-9.654,-6.348,-5.91,-16.5,-9.927999999999999,-19.328,-10.712,-15.645,-13.610999999999999,-24.272,-16.958,-14.689,25.889,11.597000000000001,8.118,-1.811,7.07,22.522,8.809,16.927,7.08,4.751,0.183,-7.121,4.293,12.594000000000001,-7.111000000000001,-12.36,17.12,-10.802999999999999,-4.405,-12.705,-13.255,-2.7060000000000004,3.387,-17.334,-14.943,9.776,-13.936,-20.355,-6.744,-14.557,-6.246,6.662999999999999,6.449
149,16.958,21.605999999999998,24.811,11.119000000000002,15.584000000000001,18.311,14.16,12.725999999999999,9.878,0.081,-6.144,8.545,6.734,-0.092,-2.736,-33.875,-4.69,1.577,-12.919,-9.654,-6.348,-6.399,-16.5,-9.44,-18.84,-10.222999999999999,-15.645,-13.123,-23.783,-15.981,-14.200999999999999,26.377,8.179,7.629,-0.8340000000000001,6.093,23.01,8.321,15.950999999999999,5.615,5.239,-0.305,-6.632000000000001,3.3160000000000003,12.594000000000001,-6.622000000000001,-12.36,16.632,-10.315,-4.893,-11.729000000000001,-12.277999999999999,-2.7060000000000004,3.387,-16.846,-13.967,9.776,-13.448,-19.379,-6.744,-14.557,-6.246,7.151,6.938
150,16.958,22.095,26.764,11.119000000000002,15.095999999999998,17.334,13.184000000000001,11.261,9.878,-1.383,-5.167999999999999,7.568,6.734,-0.092,-1.272,-31.921,-3.713,1.088,-11.943,-9.654,-5.859,-6.399,-15.035,-9.44,-18.351,-9.247,-13.204,-12.145999999999999,-22.807,-15.004000000000001,-12.735999999999999,28.33,6.7139999999999995,8.118,0.142,5.117,24.475,7.345,15.950999999999999,5.127000000000001,5.727,-0.7929999999999999,-5.656000000000001,1.851,12.105,-6.1339999999999995,-10.405999999999999,15.655999999999999,-8.85,-4.893,-9.288,-11.79,-2.218,3.387,-14.404000000000002,-12.014000000000001,9.288,-11.982999999999999,-18.402,-5.768,-13.58,-5.757999999999999,9.104,8.891
151,17.934,22.095,27.74,10.63,14.607999999999999,16.846,12.207,10.284,9.389,-1.8719999999999999,-4.191,6.5920000000000005,5.757999999999999,1.3730000000000002,1.6580000000000001,-29.968000000000004,-2.736,1.088,-9.988999999999999,-8.677,-4.883,-5.91,-13.082,-8.464,-16.886,-8.27,-10.274000000000001,-10.681,-21.342,-14.027999999999999,-10.295,31.26,8.179,8.606,0.631,4.14,25.451999999999998,7.345,16.439,4.638999999999999,5.727,0.183,-4.191,0.387,11.617,-4.669,-8.453,15.167,-7.385,-3.9160000000000004,-6.846,-11.302,-1.729,3.387,-11.475,-10.549000000000001,8.311,-10.517999999999999,-16.449,-4.791,-12.115,-4.781000000000001,12.522,11.82
152,18.422,22.095,27.252,11.119000000000002,14.607999999999999,16.357,11.23,9.796,7.9239999999999995,-0.895,-4.191,6.104,4.293,3.815,3.611,-28.015,-3.225,2.553,-8.525,-6.724,-3.906,-4.445,-11.617,-6.999,-15.91,-6.317,-7.832999999999999,-9.216000000000001,-19.877,-12.562999999999999,-7.365,32.725,10.62,9.583,-0.8340000000000001,4.14,26.428,8.809,16.927,5.127000000000001,4.262,1.16,-4.191,-1.078,10.152000000000001,-2.716,-6.5,14.190999999999999,-6.897,-1.963,-5.381,-9.837,-1.729,3.8760000000000003,-9.521,-9.572000000000001,7.334,-9.054,-14.008,-3.815,-10.651,-4.293,14.964,14.75
153,18.422,21.118000000000002,26.276,12.095,14.119000000000002,15.380999999999998,10.254000000000001,10.284,6.9479999999999995,0.57,-5.167999999999999,6.104,2.8280000000000003,5.768,4.1,-27.526999999999997,-4.2010000000000005,4.018,-8.036,-4.771,-3.418,-2.004,-11.129000000000001,-5.534,-15.422,-4.364,-6.367999999999999,-7.751,-18.412,-11.587,-5.412000000000001,33.213,12.573,9.583,-2.299,4.628,26.428,11.251,16.927,6.104,2.7969999999999997,3.6010000000000004,-5.656000000000001,-2.055,8.687000000000001,-0.763,-6.0120000000000005,13.214,-7.385,-0.01,-5.87,-8.372,-2.7060000000000004,4.364,-8.057,-8.107999999999999,5.87,-8.077,-12.543,-2.838,-9.674,-3.3160000000000003,16.917,16.215
154,17.934,20.63,25.787,12.583,13.630999999999998,14.892999999999999,9.277000000000001,10.773,5.483,1.546,-6.632000000000001,6.5920000000000005,1.851,6.744,3.611,-27.526999999999997,-5.178,5.483,-9.013,-3.306,-3.906,-1.0270000000000001,-11.129000000000001,-4.5569999999999995,-15.422,-2.411,-6.856,-7.263,-17.924,-11.097999999999999,-5.412000000000001,33.213,13.062000000000001,9.583,-3.764,5.117,26.428,13.204,16.927,7.08,1.3330000000000002,5.066,-7.609,-2.543,7.711,0.7020000000000001,-6.5,12.725999999999999,-8.362,0.966,-6.846,-7.395,-2.7060000000000004,4.852,-8.545,-6.643,5.381,-7.1,-11.565999999999999,-1.8619999999999999,-9.674,-3.3160000000000003,16.917,16.215
155,17.445999999999998,20.63,26.764,13.072000000000001,13.142999999999999,14.892999999999999,8.789,11.261,5.483,2.035,-7.609,7.08,1.3630000000000002,6.744,3.123,-28.015,-5.666,5.971,-9.501,-2.818,-4.395,-0.539,-11.617,-4.5569999999999995,-15.422,-1.4340000000000002,-7.832999999999999,-6.775,-17.924,-11.097999999999999,-5.9,32.236999999999995,11.597000000000001,9.583,-3.2760000000000002,6.093,26.916999999999998,13.204,16.439,8.057,0.8440000000000001,5.553999999999999,-8.586,-2.055,7.222,0.7020000000000001,-6.5,12.725999999999999,-7.874,0.478,-6.846,-6.419,-3.682,5.341,-9.033,-5.178,5.381,-7.1,-12.054,-1.8619999999999999,-10.651,-3.3160000000000003,15.94,15.727
156,17.445999999999998,21.605999999999998,28.717,14.048,13.630999999999998,14.892999999999999,8.789,11.749,5.971,1.546,-7.121,7.08,1.851,5.768,4.1,-28.503,-4.2010000000000005,5.483,-9.013,-4.283,-4.395,-1.516,-11.617,-4.5569999999999995,-15.91,-2.411,-7.832999999999999,-7.263,-18.412,-11.587,-6.877000000000001,32.236999999999995,9.644,10.559000000000001,-1.3219999999999998,6.582000000000001,26.916999999999998,11.739,16.927,8.057,1.821,5.066,-8.097000000000001,-1.567,8.199,-0.275,-6.0120000000000005,13.702,-6.897,-0.498,-5.87,-6.907,-2.7060000000000004,4.852,-9.521,-4.2010000000000005,5.381,-7.5889999999999995,-12.543,-2.35,-10.651,-3.805,15.452,15.727
157,18.910999999999998,23.070999999999998,29.694000000000003,14.048,14.607999999999999,15.869000000000002,9.766,11.749,7.9239999999999995,1.058,-5.656000000000001,6.5920000000000005,3.3160000000000003,4.791,5.564,-28.991999999999997,-1.76,4.506,-7.06,-5.747000000000001,-4.395,-2.9810000000000003,-10.64,-5.534,-16.398,-3.387,-7.345,-7.751,-19.389,-12.562999999999999,-6.877000000000001,33.213,9.155,11.047,1.119,7.07,28.381,10.763,17.904,7.08,3.7739999999999996,4.0889999999999995,-6.144,-1.078,9.176,-1.251,-4.547,14.190999999999999,-4.944,-1.963,-4.405,-8.372,-1.2409999999999999,4.364,-9.521,-5.178,5.87,-8.077,-13.030999999999999,-3.326,-10.651,-4.293,15.452,15.727
158,19.887,23.070999999999998,30.182,14.048,15.584000000000001,16.846,11.23,11.261,9.878,0.081,-3.7030000000000003,6.104,4.781000000000001,4.303,7.029,-28.991999999999997,0.193,2.553,-5.107,-7.7010000000000005,-3.418,-4.934,-9.664,-7.487,-16.886,-5.341,-6.367999999999999,-9.216000000000001,-20.365,-13.54,-6.877000000000001,35.166,10.62,10.559000000000001,3.072,6.582000000000001,29.846,9.786,19.368,6.104,6.215,2.136,-3.7030000000000003,-0.59,11.129000000000001,-2.716,-3.571,15.167,-3.967,-3.9160000000000004,-3.9160000000000004,-10.325,0.22399999999999998,3.387,-9.521,-6.643,6.358,-9.054,-13.519,-4.303,-10.162,-4.781000000000001,15.94,15.727
159,20.864,22.583000000000002,29.694000000000003,14.048,17.049,16.846,11.719000000000001,10.773,11.831,-0.895,-2.238,5.615,6.246,3.326,7.029,-29.48,1.17,1.088,-4.13,-10.142000000000001,-3.418,-6.399,-9.664,-8.952,-17.375,-6.805,-5.391,-10.193,-21.83,-15.004000000000001,-6.877000000000001,37.12,13.55,9.094,4.0489999999999995,5.117,31.311,9.786,19.368,4.638999999999999,8.169,0.6709999999999999,-2.238,-0.59,12.594000000000001,-3.693,-2.594,15.655999999999999,-3.967,-5.381,-3.9160000000000004,-11.79,0.7120000000000001,2.411,-9.521,-9.084,6.846,-10.03,-13.519,-6.256,-10.162,-5.269,16.917,16.703
160,20.864,21.605999999999998,29.694000000000003,12.583,18.026,16.846,12.207,9.796,12.319,-2.36,-1.261,5.127000000000001,7.222,2.35,6.053,-29.48,1.6580000000000001,-0.376,-4.618,-12.583,-3.418,-7.8629999999999995,-10.152000000000001,-10.417,-17.863,-7.782,-5.88,-11.658,-22.319000000000003,-15.981,-7.365,38.584,16.479,6.165,4.537,3.6519999999999997,32.288000000000004,9.786,18.88,3.174,9.145,-0.305,-2.238,-1.078,13.57,-4.669,-3.082,16.144000000000002,-4.456,-6.846,-4.893,-13.255,0.7120000000000001,1.923,-10.01,-11.525,7.334,-11.495,-14.008,-7.233,-10.651,-5.757999999999999,17.405,17.192
161,20.864,21.118000000000002,31.647,11.119000000000002,18.026,16.846,12.207,9.308,12.807,-3.825,-1.261,5.127000000000001,7.222,0.397,5.564,-29.48,1.17,-1.3530000000000002,-5.595,-14.537,-3.906,-8.84,-11.129000000000001,-10.905,-18.84,-8.27,-6.856,-12.634,-23.783,-16.469,-8.341000000000001,38.584,17.944000000000003,4.7,4.0489999999999995,2.675,32.775999999999996,8.809,17.415,2.197,9.145,-1.77,-3.215,-1.567,13.082,-5.157,-4.547,16.144000000000002,-5.432,-7.8229999999999995,-5.381,-14.231,0.22399999999999998,0.946,-10.498,-12.99,7.8229999999999995,-12.472000000000001,-15.472000000000001,-8.209,-11.627,-6.246,17.405,17.192
162,20.375999999999998,22.095,33.6,10.63,17.537,16.846,12.207,9.308,11.831,-4.313,-1.75,5.615,6.734,-0.58,5.564,-29.48,-0.295,-1.3530000000000002,-6.571000000000001,-15.025,-3.906,-9.328,-11.617,-10.905,-19.328,-8.27,-7.832999999999999,-12.634,-23.783,-16.958,-9.318,36.631,16.968,5.676,3.56,2.187,31.799,7.832999999999999,15.950999999999999,2.6860000000000004,8.169,-2.258,-4.191,-1.078,12.594000000000001,-5.646,-6.0120000000000005,16.144000000000002,-5.432,-7.8229999999999995,-5.381,-14.72,-0.753,0.946,-10.498,-13.479000000000001,7.8229999999999995,-12.472000000000001,-16.937,-8.209,-12.115,-6.246,16.917,16.703
163,19.887,24.048000000000002,34.576,11.607000000000001,17.049,17.334,12.207,10.284,10.854000000000001,-3.3369999999999997,-3.215,6.104,5.757999999999999,0.397,5.0760000000000005,-29.968000000000004,-1.76,-0.865,-7.06,-14.048,-3.906,-9.328,-11.129000000000001,-10.417,-18.84,-8.27,-8.809,-12.145999999999999,-23.295,-16.958,-9.318,32.725,14.526,8.118,2.096,3.6519999999999997,30.334,8.321,15.950999999999999,4.15,6.215,-1.77,-5.167999999999999,-0.59,12.105,-5.157,-6.5,16.144000000000002,-5.432,-6.846,-5.381,-14.231,-0.753,1.923,-10.498,-12.502,8.311,-12.472000000000001,-17.914,-7.721,-12.115,-5.757999999999999,16.429000000000002,15.727
164,19.399,25.024,33.6,14.048,16.073,17.822,12.207,12.238,9.389,-0.895,-4.678999999999999,7.08,5.269,3.326,4.588,-30.945,-2.736,0.6,-7.547999999999999,-11.607000000000001,-3.418,-8.352,-10.64,-9.44,-18.351,-7.294,-8.809,-11.169,-22.807,-16.469,-7.853,29.795,11.597000000000001,11.047,1.119,6.093,29.358,9.786,16.439,5.615,4.751,0.183,-6.144,-0.102,11.129000000000001,-4.181,-6.989,16.144000000000002,-5.432,-4.893,-5.87,-13.255,-1.2409999999999999,2.411,-9.521,-11.525,7.8229999999999995,-11.007,-17.426,-6.744,-11.627,-5.269,14.964,14.262
165,19.887,25.513,31.647,15.513,16.073,18.799,12.207,13.702,8.901,1.058,-6.144,7.568,4.293,6.256,3.611,-31.433000000000003,-3.713,1.577,-7.547999999999999,-9.165,-3.418,-7.375,-10.152000000000001,-7.975,-17.863,-5.829,-8.321,-10.193,-21.83,-15.004000000000001,-6.388,28.819000000000003,9.644,12.512,0.142,8.046,28.87,11.739,17.904,7.08,3.7739999999999996,2.136,-6.632000000000001,0.875,10.64,-2.228,-6.989,16.144000000000002,-5.432,-3.428,-5.87,-11.79,-1.2409999999999999,3.387,-9.033,-10.061,7.8229999999999995,-10.03,-15.472000000000001,-5.768,-11.139000000000001,-5.269,14.475999999999999,13.774000000000001
166,20.375999999999998,24.535999999999998,30.182,15.513,16.561,18.799,11.719000000000001,14.190999999999999,8.413,1.546,-6.632000000000001,7.08,3.3160000000000003,7.721,3.123,-30.945,-4.2010000000000005,2.065,-7.06,-6.724,-3.906,-6.399,-10.152000000000001,-6.999,-17.375,-3.8760000000000003,-6.856,-9.216000000000001,-21.342,-13.54,-4.9239999999999995,30.772,9.644,11.536,-0.34600000000000003,8.535,28.87,12.716,18.392,7.08,2.7969999999999997,3.113,-7.609,0.387,9.664,-0.763,-6.0120000000000005,16.144000000000002,-5.92,-2.94,-4.893,-10.325,-1.2409999999999999,3.387,-8.545,-9.084,7.334,-9.054,-13.030999999999999,-4.791,-10.651,-4.781000000000001,14.475999999999999,13.774000000000001
167,20.375999999999998,23.070999999999998,30.67,12.583,16.561,17.822,10.742,12.725999999999999,8.413,0.081,-6.632000000000001,6.5920000000000005,3.3160000000000003,6.744,4.1,-30.456999999999997,-3.225,2.065,-6.571000000000001,-6.236000000000001,-3.906,-5.91,-9.664,-6.51,-16.886,-2.8989999999999996,-5.88,-8.728,-19.877,-13.050999999999998,-4.435,34.19,11.107999999999999,8.606,0.142,6.582000000000001,29.358,11.251,17.904,6.104,3.286,3.113,-7.609,-0.59,9.664,-0.763,-5.035,15.655999999999999,-4.944,-2.94,-3.9160000000000004,-9.837,-0.753,3.387,-7.568,-8.107999999999999,6.846,-8.565,-11.565999999999999,-4.791,-10.162,-4.781000000000001,14.964,14.75
168,20.864,21.605999999999998,31.647,8.677,16.073,16.357,9.277000000000001,10.773,8.413,-1.8719999999999999,-5.656000000000001,5.127000000000001,3.3160000000000003,4.303,6.541,-30.456999999999997,-1.76,1.088,-5.595,-7.212000000000001,-3.418,-6.399,-9.664,-6.999,-16.886,-3.387,-4.9030000000000005,-8.728,-20.365,-13.54,-4.9239999999999995,35.655,12.573,5.188,0.631,3.6519999999999997,29.846,8.321,16.439,4.15,4.262,1.6480000000000001,-6.632000000000001,-2.055,9.664,-1.251,-4.059,14.679,-4.456,-2.94,-3.428,-10.325,-0.264,2.8989999999999996,-7.568,-8.107999999999999,6.358,-9.054,-11.565999999999999,-4.791,-10.162,-4.781000000000001,15.452,15.238
169,20.375999999999998,20.63,32.623000000000005,6.236000000000001,15.584000000000001,14.892999999999999,8.789,9.308,8.901,-3.825,-4.191,4.638999999999999,3.805,1.8619999999999999,8.982000000000001,-31.921,0.193,0.6,-5.107,-8.677,-3.418,-6.8870000000000005,-10.152000000000001,-7.487,-17.375,-5.341,-5.391,-9.705,-21.342,-15.004000000000001,-6.388,34.678000000000004,12.085,3.7230000000000003,1.119,1.699,30.334,6.367999999999999,14.485999999999999,3.174,5.727,0.183,-5.167999999999999,-3.52,9.176,-3.693,-4.547,13.702,-3.967,-2.94,-3.9160000000000004,-11.79,0.22399999999999998,2.8989999999999996,-8.545,-9.084,5.87,-9.542,-12.543,-5.28,-10.651,-4.781000000000001,14.964,14.75
170,19.399,21.118000000000002,32.135,6.236000000000001,15.095999999999998,15.380999999999998,8.789,9.308,8.901,-3.3369999999999997,-2.7260000000000004,4.638999999999999,4.293,1.3730000000000002,8.982000000000001,-34.363,0.682,1.088,-6.082999999999999,-10.142000000000001,-3.418,-7.375,-10.64,-8.464,-17.863,-7.782,-7.345,-11.169,-23.295,-17.445999999999998,-8.83,30.284000000000002,11.107999999999999,4.7,1.119,1.699,30.823,5.391,13.509,3.662,7.192,-0.305,-4.678999999999999,-3.52,9.176,-5.646,-5.524,13.214,-4.944,-2.94,-5.87,-13.743,0.22399999999999998,2.8989999999999996,-10.985999999999999,-11.525,6.358,-11.495,-14.984000000000002,-6.256,-11.627,-5.269,13.499,13.285
171,18.910999999999998,22.583000000000002,30.182,8.189,15.584000000000001,16.357,10.254000000000001,11.261,9.878,-1.8719999999999999,-2.238,6.104,5.269,2.35,7.029,-38.269,0.193,2.065,-8.525,-11.119000000000002,-3.906,-8.352,-13.57,-10.417,-18.84,-10.222999999999999,-10.763,-13.610999999999999,-26.225,-20.375999999999998,-11.759,26.377,9.155,6.653,1.119,3.6519999999999997,30.334,6.856,13.997,5.127000000000001,7.68,0.183,-5.167999999999999,-2.055,10.64,-7.111000000000001,-8.453,14.679,-6.897,-3.428,-9.776,-15.208,0.22399999999999998,3.387,-14.404000000000002,-13.967,7.334,-13.936,-17.914,-7.721,-13.58,-5.757999999999999,11.058,10.356
172,19.399,24.048000000000002,28.717,9.654,16.561,18.799,12.695,13.702,10.854000000000001,0.081,-3.215,8.057,6.734,2.838,3.123,-40.71,-1.272,2.553,-10.966,-12.583,-5.859,-9.328,-16.5,-11.882,-20.793000000000003,-11.687999999999999,-14.181,-16.541,-28.666,-22.816999999999997,-14.200999999999999,24.913,9.155,8.606,1.119,6.093,29.358,8.321,14.974,7.08,8.169,0.6709999999999999,-6.632000000000001,0.387,12.105,-7.599,-11.383,16.144000000000002,-9.338,-3.9160000000000004,-13.194,-16.673,-0.753,3.8760000000000003,-18.311,-16.897000000000002,8.799,-16.866,-20.355,-9.186,-16.022000000000002,-6.734,8.616,8.402999999999999
173,19.887,24.535999999999998,28.229,9.165,18.026,20.752,15.137,15.655999999999999,11.831,0.57,-4.678999999999999,10.01,7.711,1.8619999999999999,0.193,-41.687,-3.225,3.042,-13.407,-13.56,-7.324,-9.816,-18.941,-12.857999999999999,-22.746,-12.665,-17.11,-18.005,-30.619,-24.281999999999996,-16.154,26.866,11.597000000000001,9.094,0.631,6.582000000000001,27.893,7.832999999999999,15.950999999999999,8.545,7.68,0.6709999999999999,-8.586,2.34,14.058,-8.087,-14.312999999999999,18.097,-10.802999999999999,-4.405,-15.147,-17.160999999999998,-1.729,4.364,-20.264,-17.873,10.264000000000001,-18.331,-21.82,-10.651,-17.975,-7.711,8.128,7.914
174,21.351999999999997,24.535999999999998,28.229,7.212000000000001,19.002,21.24,16.113,15.655999999999999,12.319,-0.895,-6.144,10.498,8.199,-0.092,-1.272,-41.199,-4.2010000000000005,2.553,-14.384,-14.537,-8.301,-9.816,-19.918,-12.857999999999999,-23.721999999999998,-11.687999999999999,-18.087,-18.494,-30.619,-24.281999999999996,-16.154,30.284000000000002,15.015,8.118,0.631,5.605,26.428,5.88,16.439,8.545,7.192,0.183,-10.539000000000001,3.3160000000000003,15.523,-8.087,-15.289000000000001,19.562,-11.78,-4.893,-15.147,-16.673,-2.218,4.364,-20.752,-17.385,11.241,-18.331,-22.308000000000003,-10.651,-18.951,-7.711,8.616,8.402999999999999
175,21.84,24.048000000000002,28.717,5.2589999999999995,19.491,20.752,15.625,14.679,12.807,-2.36,-7.121,10.01,7.711,-2.045,-0.295,-39.734,-5.178,2.065,-13.895999999999999,-14.048,-8.301,-9.328,-19.43,-11.392999999999999,-23.234,-10.712,-17.11,-16.541,-29.154,-22.816999999999997,-14.689,33.213,17.944000000000003,6.165,0.631,3.6519999999999997,25.94,3.927,15.462,7.568,6.215,-0.7929999999999999,-10.539000000000001,2.34,15.035,-7.599,-14.312999999999999,19.562,-11.292,-3.9160000000000004,-14.17,-14.72,-2.218,4.364,-19.775,-14.943,11.241,-16.866,-21.331999999999997,-9.674,-17.975,-7.222,9.593,9.379
176,21.84,23.070999999999998,28.717,4.771,19.002,18.799,14.16,12.238,11.831,-3.825,-6.632000000000001,9.033,6.246,-2.533,1.6580000000000001,-37.781,-5.178,2.065,-12.919,-13.072000000000001,-7.324,-8.352,-17.476,-9.44,-21.769000000000002,-8.27,-15.157,-14.099,-26.713,-20.375999999999998,-12.735999999999999,33.702,17.456,4.7,0.631,1.699,26.916999999999998,2.95,14.485999999999999,6.5920000000000005,5.727,-0.305,-10.05,0.387,14.058,-6.1339999999999995,-13.335999999999999,18.585,-10.315,-2.452,-12.217,-12.277999999999999,-2.218,4.364,-17.334,-12.014000000000001,10.264000000000001,-14.425,-18.89,-7.721,-16.022000000000002,-6.246,11.058,10.356
177,20.864,22.583000000000002,28.717,5.747000000000001,17.537,16.846,12.207,10.284,11.342,-3.825,-6.144,7.568,5.269,-1.068,3.123,-37.292,-4.69,2.553,-11.454,-11.119000000000002,-6.348,-7.375,-15.035,-7.487,-20.304000000000002,-6.317,-13.204,-11.658,-24.272,-18.422,-10.295,32.725,15.015,3.235,1.119,0.722,28.87,4.415,13.997,5.127000000000001,5.239,0.6709999999999999,-8.097000000000001,-2.055,12.105,-4.181,-11.870999999999999,17.12,-9.827,-1.475,-10.264000000000001,-10.325,-1.729,4.364,-15.380999999999998,-9.572000000000001,8.311,-11.982999999999999,-16.449,-6.256,-14.069,-5.269,11.546,10.844000000000001
178,19.399,22.095,28.717,6.724,16.561,15.869000000000002,10.742,8.82,9.878,-3.3369999999999997,-5.167999999999999,6.5920000000000005,4.293,0.885,3.123,-37.292,-3.713,2.553,-9.988999999999999,-10.63,-4.883,-6.399,-13.57,-6.999,-19.328,-4.852,-11.251,-10.681,-23.295,-17.445999999999998,-8.341000000000001,31.26,11.107999999999999,2.747,1.607,0.23399999999999999,30.823,6.367999999999999,14.485999999999999,4.638999999999999,5.239,1.6480000000000001,-6.632000000000001,-3.52,10.64,-2.716,-9.918,15.655999999999999,-8.85,-1.475,-8.799,-9.837,-0.753,3.8760000000000003,-13.915999999999999,-8.596,7.334,-11.007,-14.495999999999999,-5.28,-12.604000000000001,-4.781000000000001,12.034,11.332
179,19.399,21.605999999999998,30.182,6.236000000000001,15.584000000000001,14.892999999999999,9.766,7.843,9.389,-3.825,-4.191,5.615,4.293,1.8619999999999999,3.611,-37.292,-2.736,1.577,-9.013,-11.119000000000002,-4.395,-6.399,-13.082,-7.975,-19.328,-5.341,-9.786,-11.169,-23.295,-18.422,-7.853,30.772,8.179,2.747,1.607,-0.254,32.288000000000004,7.345,14.974,3.662,5.727,1.6480000000000001,-5.167999999999999,-4.496,9.664,-2.716,-8.453,15.167,-7.874,-2.452,-7.334,-11.79,-0.753,3.387,-12.939,-9.572000000000001,6.846,-11.007,-14.495999999999999,-5.28,-12.115,-4.781000000000001,12.034,11.82
180,19.887,21.118000000000002,31.158,4.283,15.584000000000001,14.892999999999999,9.766,6.8660000000000005,9.389,-5.29,-4.191,4.638999999999999,4.293,1.3730000000000002,3.611,-38.269,-1.272,0.11199999999999999,-8.036,-13.56,-3.906,-7.375,-13.082,-9.44,-19.328,-7.294,-9.298,-12.145999999999999,-24.76,-20.375999999999998,-8.341000000000001,31.748,8.179,2.747,1.119,-1.719,31.799,6.367999999999999,14.974,2.197,6.215,-0.305,-4.678999999999999,-5.473,9.664,-4.669,-7.477,15.167,-6.897,-4.405,-6.846,-14.72,-0.264,2.411,-12.939,-12.014000000000001,6.358,-11.982999999999999,-15.960999999999999,-6.256,-12.604000000000001,-4.781000000000001,12.034,11.82
181,20.375999999999998,21.118000000000002,32.135,2.33,15.584000000000001,14.892999999999999,10.254000000000001,6.377999999999999,9.389,-7.731,-5.167999999999999,4.638999999999999,4.781000000000001,-1.068,4.588,-39.734,-0.7829999999999999,-1.841,-7.547999999999999,-16.000999999999998,-3.906,-8.352,-13.57,-11.882,-19.816,-10.222999999999999,-9.786,-13.610999999999999,-26.225,-22.329,-9.806000000000001,32.236999999999995,9.644,2.747,-0.34600000000000003,-2.696,30.823,3.438,14.974,1.2209999999999999,6.215,-2.747,-5.167999999999999,-5.473,9.664,-7.111000000000001,-7.477,15.167,-6.409,-6.358,-7.334,-17.160999999999998,0.22399999999999998,1.923,-13.915999999999999,-14.943,6.846,-13.936,-18.402,-7.721,-13.092,-5.269,11.546,11.332
182,20.864,21.118000000000002,31.647,2.818,16.073,15.380999999999998,10.254000000000001,6.377999999999999,8.901,-8.708,-6.144,5.127000000000001,4.781000000000001,-3.0210000000000004,5.564,-40.71,-0.7829999999999999,-2.33,-7.547999999999999,-17.465999999999998,-3.906,-9.328,-14.058,-13.345999999999998,-20.793000000000003,-12.665,-10.763,-15.075999999999999,-27.69,-23.794,-10.783,32.725,11.597000000000001,3.235,-1.811,-3.1839999999999997,29.358,1.485,14.485999999999999,1.2209999999999999,6.215,-4.7,-5.167999999999999,-4.985,10.64,-9.064,-7.965,15.655999999999999,-6.897,-7.334,-8.311,-18.625999999999998,0.22399999999999998,1.923,-15.380999999999998,-16.897000000000002,7.334,-14.913,-20.844,-8.698,-13.58,-5.757999999999999,11.058,10.844000000000001
183,21.351999999999997,22.095,31.158,5.2589999999999995,16.561,16.357,11.23,7.843,9.878,-7.731,-6.144,6.104,5.269,-3.0210000000000004,6.053,-41.199,-1.76,-1.3530000000000002,-8.525,-17.465999999999998,-4.395,-10.305,-15.523,-13.835,-21.281,-13.152999999999999,-12.227,-16.541,-29.154,-24.281999999999996,-12.735999999999999,33.213,13.062000000000001,4.211,-1.3219999999999998,-1.2309999999999999,28.87,1.973,15.462,2.197,5.727,-4.211,-5.167999999999999,-3.52,11.617,-9.064,-8.942,16.632,-7.874,-6.846,-10.264000000000001,-18.625999999999998,0.22399999999999998,2.411,-16.846,-17.385,7.8229999999999995,-16.378,-22.796999999999997,-9.186,-14.557,-6.246,11.058,10.844000000000001
184,22.329,24.048000000000002,32.135,8.677,18.026,18.311,12.695,9.796,10.854000000000001,-5.29,-6.144,7.568,5.757999999999999,-1.556,6.053,-39.734,-2.736,0.11199999999999999,-9.013,-16.000999999999998,-5.371,-10.305,-16.5,-13.835,-22.746,-12.177,-13.204,-17.029,-30.131,-24.281999999999996,-13.713,34.678000000000004,14.526,6.165,1.119,1.699,29.846,3.927,16.927,5.127000000000001,5.727,-2.258,-5.167999999999999,-1.078,12.594000000000001,-8.087,-9.43,18.097,-8.85,-6.358,-11.241,-18.137999999999998,-0.264,3.387,-17.822,-16.897000000000002,8.799,-16.866,-23.773000000000003,-10.162,-16.022000000000002,-6.246,12.034,11.332
185,24.281999999999996,26.489,34.088,11.119000000000002,19.979,20.264,15.137,12.725999999999999,12.807,-2.8480000000000003,-4.191,9.521,6.734,0.397,6.541,-37.292,-3.225,1.577,-9.501,-15.025,-5.859,-10.305,-17.476,-13.835,-23.234,-11.2,-13.204,-17.517,-30.131,-24.281999999999996,-13.713,37.12,15.991,8.606,4.537,4.628,32.775999999999996,6.856,19.368,7.08,6.704,0.183,-4.191,1.3630000000000002,15.035,-6.622000000000001,-8.453,20.538,-9.338,-5.87,-11.241,-17.649,-0.264,3.8760000000000003,-18.311,-16.897000000000002,9.776,-17.354,-24.261,-10.651,-16.51,-6.734,14.475999999999999,13.774000000000001
